,trackName,Punctuation,User
3980,I WANNA BE YOUR SLAVE,4,3
3981,Beggin ,4,3
3982,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
3984,Los Tontos,5,3
3985,Dinero,5,3
3987,Beggin ,4,3
3988,Loco,5,3
3989,I WANNA BE YOUR SLAVE,4,3
3990,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
3991,Your Song,4,3
3992,Dinero,5,3
3994,I WANNA BE YOUR SLAVE,4,3
3995,Beggin ,4,3
3996,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4001,I WANNA BE YOUR SLAVE,4,3
4004,Dinero,5,3
4006,I WANNA BE YOUR SLAVE,4,3
4012,Ringui Dingui (con SFDK),5,3
4018,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4021,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4022,Loco,5,3
4030,Todo De Ti,5,3
4033,Massa Bé,5,3
4034,good 4 u,5,3
4038,La dels Beatles,5,3
4040,Avant,5,3
4043,Tir al Ninot,5,3
4045,Párteme La Cara,5,3
4049,Valtonyc 15/11/18,4,3
4051,Vértigo,4,3
4052,Si Alguna Vez Nos Fuimos,4,3
4055,Tu Espacio,4,3
4056,Saber Quién Soy,4,3
4057,Futuro Bajo Arresto,4,3
4058,Robotofobia,2,3
4059,Guerra Mental (Societat d algun Troll),4,3
4060,Valtonyc 15/11/18,4,3
4061,Chispa y Oxígeno,4,3
4062,Dime por Qué,4,3
4063,Tant Per Fer,5,3
4064,Dime por Qué,4,3
4065,Tant Per Fer,5,3
4066,De Trankis,2,3
4069,Si Alguna Vez Nos Fuimos,4,3
4070,Gira la Moneda,4,3
4071,A Ver Si Lo Pilláis Ya,4,3
4072,Gira la Moneda,4,3
4073,Gira la Moneda,4,3
4077,Tu Espacio,4,3
4081,Quemar el Mar,5,3
4082,Tu Espacio,4,3
4084,Chispa y Oxígeno,4,3
4085,Cuando sale el sol,5,3
4086,L ona,3,3
4092,Ara torno,5,3
4096,La vida sense tu,3,3
4101,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4102,I WANNA BE YOUR SLAVE,4,3
4108,Ringui Dingui (con SFDK),5,3
4109,Todo De Ti,5,3
4110,Massa Bé,5,3
4112,deja vu,5,3
4113,Hey Ya! (feat. Adala) - Roots Sessions III,4,3
4114,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
4117,Avant,5,3
4118,Llepolies,5,3
4120,Tir al Ninot,5,3
4121,Diània,5,3
4122,Párteme La Cara,5,3
4123,Leave The Door Open,5,3
4124,La Vie En Rose,4,3
4125,Line Without a Hook,4,3
4127,No Judgement,4,3
4129,Snowman,4,3
4134,Del Mar,4,3
4164,I WANNA BE YOUR SLAVE,4,3
4181,"Relax, Take It Easy",4,3
4189,Downtown,3,3
4190,Downtown,3,3
4191,Sin Culpa (feat.DrefQuila),4,3
4196,Feel Good Inc.,3,3
4198,Llorando en la Limo (feat. Alizzz),5,3
4203,We Are Never Ever Getting Back Together,4,3
4213,Beggin ,4,3
4214,I WANNA BE YOUR SLAVE,4,3
4216,good 4 u,5,3
4226,Voy a Celebrarlo,5,3
4231,Wake Up,5,3
4232,deja vu,5,3
4233,Massa Bé,5,3
4235,Talismà,5,3
4236,Talismà,5,3
4237,Todo De Ti,5,3
4238,Ingobernable,5,3
4240,Vida d oferta,5,3
4241,La del Futbol,5,3
4242,Ringui Dingui (con SFDK),5,3
4243,Dinero,5,3
4245,Temporary Fix,4,3
4248,Llepolies,5,3
4250,Escopinya,5,3
4254,Rescue Me,1,3
4259,Atrévete-Te-Te,3,3
4260,Adore,3,3
4261,No Te Preocupes por Mi,4,3
4267,Tinc Fam de Tu,5,3
4270,Viene y Va,4,3
4273,Love Yourself,4,3
4274,Sorry,4,3
4275,Cançó de l aire,5,3
4276,El Tren De Mitjanit,3,3
4280,Nobody,1,3
4284,Shaky Shaky,4,3
4287,Seven Nation Army - Operación Triunfo 2018,2,3
4289,Some Say,3,3
4290,Adventure of a Lifetime,4,3
4291,Just My Type,2,3
4293,One Call Away,1,3
4294,Camins,4,3
4296,Stressed Out,4,3
4297,Me Rehúso,5,3
4298,Obriu les Portes,5,3
4299,Somriurem,4,3
4302,La del Futbol,5,3
4303,La del Futbol,5,3
4304,Batmóvil - Remix,4,3
4305,Bella,4,3
4308,Contamíname - Operación Triunfo 2018,3,3
4309,Te De Campana,4,3
4310,Good Life (with G-Eazy & Kehlani),3,3
4311,Middle Of The Night,4,3
4314,Enchochado de Ti,4,3
4316,Una Locura,4,3
4317,Con Altura,4,3
4321,Love Story,4,3
4323,Me equivocaría otra vez,4,3
4325,Estiu,5,3
4327,Snowman,4,3
4328,No One Compares To You,1,3
4329,Stitches,3,3
4330,Salsa Boloñesa,5,3
4331,Don t Worry Bout Me,1,3
4332,La serotonina,3,3
4333,Hymn for the Weekend,3,3
4334,Prisoner (feat. Dua Lipa),2,3
4335,Mess,3,3
4336,She Used To Be Mine - Operación Triunfo 2018,1,3
4338,Ara!,4,3
4339,Superman Sin Capa,3,3
4340,Crida,4,3
4343,Some Say,3,3
4344,Caminem Lluny,4,3
4345,Missin You Crazy,3,3
4350,Brothers In Arms,3,3
4352,Booty,4,3
4353,False Confidence,3,3
4357,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4358,Happier,4,3
4359,Juice (Harry Styles Cover),3,3
4360,don t let me go (Harry Styles),4,3
4361,"Maniac - From ""Flashdance""",3,3
4362,Beggin ,4,3
4363,Camins,4,3
4364,Buenos Genes,4,3
4365,I Don’t Wanna Live Forever (Fifty Shades Darker),2,3
4366,Your Song,4,3
4367,Your Song,4,3
4368,Your Song,4,3
4369,Cristina (feat. Shelow Shaq),1,3
4370,Motorola,4,3
4371,Love Yourself,4,3
4373,Good Day,4,3
4374,I m Yours,3,3
4376,Good Thing (with Kehlani),3,3
4377,Que Tot et Vagi Bé,5,3
4378,lovely (with Khalid),4,3
4379,I Took A Pill In Ibiza - Seeb Remix,2,3
4380,bad guy,4,3
4381,Con Altura,4,3
4383,Jean-Luc,3,3
4384,Resiste y Grita,4,3
4385,24K Magic,4,3
4387,She Don t Give a Fo,4,3
4388,Fanática Sensual,5,3
4389,Chemicals,4,3
4391,Catch & Release - Deepend Remix,3,3
4392,Sensualidad,2,3
4393,Te Boté - Remix,4,3
4397,Mujer Bruja,4,3
4398,Without Me,4,3
4399,Tattoo - Remix with Camilo,4,3
4400,ivy,4,3
4402,We Don t Talk Anymore (feat. Selena Gomez) - Attom Remix,3,3
4404,Guantanamera,4,3
4405,bellyache,5,3
4406,PIENSO EN TU MIRÁ - Cap.3: Celos,2,3
4407,I Don t Care (with Justin Bieber),4,3
4408,Contamíname - Operación Triunfo 2018,3,3
4409,"No New Friends (feat. Sia, Diplo, and Labrinth)",3,3
4410,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4411,Rare,4,3
4412,Se Preparó,2,3
4413,Nadie Se Salva,4,3
4414,Motivation,3,3
4415,Peach Jam,3,3
4416,La dansa del vestit,4,3
4417,Viene y Va,4,3
4422,Finesse - Remix; feat. Cardi B,4,3
4424,New Man,4,3
4425,El Tren del Temps,5,3
4426,Contando Lunares (feat. Cruz Cafuné),4,3
4428,No Me Acuerdo,3,3
4429,Tinc Fam de Tu,5,3
4430,Bang My Head (feat. Sia & Fetty Wap),4,3
4431,Tinc Fam de Tu,5,3
4432,Contando Lunares (feat. Cruz Cafuné),4,3
4433,That s What I Like,4,3
4434,Sabotatge,1,3
4435,Faded Love (feat. Future),3,3
4437,Ventiladors,5,3
4440,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",3,3
4441,Beggin ,4,3
4442,Leave The Door Open,5,3
4443,Los Tontos,5,3
4460,La Madre de Jose,4,3
4464,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4466,Romeo y Julieta,4,3
4468,20 de abril,4,3
4471,Esto No Para,5,3
4472,Dinero,5,3
4477,Your Song,4,3
4478,Mazas y Catapultas,5,3
4479,Romeo y Julieta,4,3
4480,Numa Numa Yey,5,3
4481,Knockin  On Heaven s Door,4,3
4482,You Shook Me All Night Long,4,3
4483,Partiendo la Pana,4,3
4486,Vino Tinto,4,3
4487,Yonaguni,5,3
4488,I Wanna Be Yours,1,3
4489,Hey Ya!,4,3
4490,Paseo,2,3
4491,Reproches,5,3
4492,In The End,5,3
4494,Chispa y Oxígeno,4,3
4495,Estamos Mal (feat. El Kanka),5,3
4497,Qué Bello Es Vivir,2,3
4498,Days of Our Lives,5,3
4499,Lo Mal Que Estoy (y Lo Poco Que Me Quejo),2,3
4500,Mazas y Catapultas,5,3
4501,Romeo y Julieta,4,3
4502,Romeo And Juliet,4,3
4503,Gotta Be Patient,5,3
4505,Viva La Vida,4,3
4507,The Bright Side,5,3
4516,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
4519,Avant,5,3
4520,Voy a Celebrarlo,5,3
4521,Wake Up,5,3
4522,Beggin ,4,3
4526,All Star,4,3
4527,Voy a Celebrarlo,5,3
4530,Entreacto,4,3
4534,Cantando,4,3
4535,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4537,Compta amb mi (feat. Judit Neddermann),5,3
4538,Avant,5,3
4539,Loco,5,3
4542,Llepolies,5,3
4551,Lakilove,5,3
4554,Avant,5,3
4557,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
4562,Vida d oferta,5,3
4563,Goodline,5,3
4565,Wake Up,5,3
4567,Ingobernable,5,3
4569,Massa Bé,5,3
4570,Compta amb mi (feat. Judit Neddermann),5,3
4571,I WANNA BE YOUR SLAVE,4,3
4572,deja vu,5,3
4574,De bonesh,5,3
4575,Talismà,5,3
4576,good 4 u,5,3
4577,La del Futbol,5,3
4578,Petar-ho,5,3
4580,Beggin ,4,3
4586,Salsa Boloñesa,5,3
4587,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
4591,Temporary Fix,4,3
4592,Vida d oferta,5,3
4593,Goodline,5,3
4594,Todo De Ti,5,3
4595,Wake Up,5,3
4596,Your Song,4,3
4597,Ingobernable,5,3
4598,Una Lluna a l aigua (feat. Zoo),5,3
4600,Compta amb mi (feat. Judit Neddermann),5,3
4601,I WANNA BE YOUR SLAVE,4,3
4602,deja vu,5,3
4603,Dinero,5,3
4604,De bonesh,5,3
4607,La del Futbol,5,3
4609,Voy a Celebrarlo,5,3
4611,Lakilove,5,3
4614,Avant,5,3
4616,Llepolies,5,3
4617,Llepolies,5,3
4634,Todo De Ti,5,3
4640,Talismà,5,3
4643,Salsa Boloñesa,5,3
4644,Avant,5,3
4645,Ringui Dingui (con SFDK),5,3
4647,Insólita y Herética,5,3
4649,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4652,I WANNA BE YOUR SLAVE,4,3
4653,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
4654,La del Futbol,5,3
4655,Goodline,5,3
4658,Dinero,5,3
4662,Beggin ,4,3
4667,Don t Start Now,4,3
4668,Sé lo que hicisteis - 2006 Remastered Version,4,3
4669,En Que Estrella Estara,4,3
4670,Don t Start Now,4,3
4671,Mari Carmen,4,3
4672,AM Remix,5,3
4673,You Shook Me All Night Long,4,3
4675,Three Little Birds,3,3
4676,Salsa Boloñesa,5,3
4678,What They Want,4,3
4681,What They Want,4,3
4683,LA NOCHE DE ANOCHE,5,3
4684,Repartiendo Arte,5,3
4686,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4687,Entreacto,4,3
4690,Don t Start Now,4,3
4691,Downtown,3,3
4696,Good In Bed,4,3
4697,Break My Heart,4,3
4699,Don t Start Now,4,3
4701,Pretty Please,4,3
4704,Pretty Please,4,3
4706,Boys Will Be Boys,4,3
4707,Levitating,4,3
4708,Hallucinate,4,3
4709,Cool,4,3
4711,Physical,4,3
4712,Love Again,4,3
4713,Future Nostalgia,4,3
4716,Good In Bed,4,3
4717,Boys Will Be Boys,4,3
4718,Levitating,4,3
4719,Cool,4,3
4720,Hallucinate,4,3
4721,Don t Start Now,4,3
4722,Physical,4,3
4723,Love Again,4,3
4724,Future Nostalgia,4,3
4725,Break My Heart,4,3
4726,Pretty Please,4,3
4727,Good In Bed,4,3
4728,Boys Will Be Boys,4,3
4729,Levitating,4,3
4730,Cool,4,3
4731,Hallucinate,4,3
4734,Love Again,4,3
4736,Break My Heart,4,3
4737,Pretty Please,4,3
4738,Good In Bed,4,3
4739,Boys Will Be Boys,4,3
4740,Levitating,4,3
4741,Cool,4,3
4742,Hallucinate,4,3
4743,Sin Culpa (feat.DrefQuila),4,3
4745,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
4746,Senderos a Roma,5,3
4747,Un violinista en tu tejado,4,3
4753,Sin Culpa (feat.DrefQuila),4,3
4754,La Madre de Jose,4,3
4756,Watermelon Sugar x Seaside - Remix,3,3
4762,Sin Culpa (feat.DrefQuila),4,3
4764,"Psycho, Pt. 2",4,3
4766,Repartiendo Arte,5,3
4767,Poquito a Poco,4,3
4769,Sin Culpa (feat.DrefQuila),4,3
4772,A la Sombra de la Sierra,4,3
4779,Purpurina,3,3
4781,"The Winner Takes It All - From ""Mamma Mia!""",4,3
4786,Adan y Eva,5,3
4787,Feel Good Inc.,3,3
4788,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
4789,Downtown,3,3
4790,Buen Viaje,5,3
4791,La Madre de Jose,4,3
4792,I m A Believer,4,3
4793,Yemen,5,3
4807,Sin Culpa (feat.DrefQuila),4,3
4810,"Marta, Sebas, Guille y los demás",4,3
4818,Caminando por la vida,4,3
4819,Ingobernable,5,3
4824,I m A Believer,4,3
4827,Ringui Dingui (con SFDK),5,3
4828,Cantando,4,3
4830,Con la luna llena,4,3
4835,Mitad y Mitad (con Najwa),5,3
4836,Me Maten - Live at NPR s Tiny Desk,5,3
4848,Demasiadas Mujeres,5,3
4856,SOLO POR VOS,5,3
4862,Te conozco bien,5,3
4863,Insólita y Herética,5,3
4869,Cuando sale el sol,5,3
4872,Tiroteo - Remix,4,3
4873,Cúrame,2,3
4875,Ram Pam Pam,2,3
4876,Mami,5,3
4877,Mamichula - con Nicki Nicole,5,3
4878,Mami,5,3
4879,Mami,5,3
4881,Mamichula - con Nicki Nicole,5,3
4882,Con la luna llena,4,3
4883,Como Camarón,4,3
4884,Purpurina,3,3
4885,"Pavos Reales (con Hermano L, Shabu One Shant y Mcklopedia)",4,3
4886,Mamichula - con Nicki Nicole,5,3
4888,Yonaguni,5,3
4889,What They Want,4,3
4890,Reproches,5,3
4891,Me equivocaría otra vez,4,3
4892,Me equivocaría otra vez,4,3
4893,Me Maten - Live at NPR s Tiny Desk,5,3
4894,In the night,5,3
4897,Los Tontos - Live at NPR s Tiny Desk,5,3
4898,DÁKITI,5,3
4899,Goodline,5,3
4900,Levitating (feat. DaBaby),4,3
4901,Tal Vez,5,3
4902,Voy a Celebrarlo,5,3
4905,"Més likes (feat. Zoo, Lildami)",5,3
4906,Three Little Birds,3,3
4907,Romeo y Julieta,4,3
4908,Cantando,4,3
4909,Buen Viaje,5,3
4911,AM Remix,5,3
4919,Sueño de una noche de verano,4,3
4920,Voy a pasármelo bien,4,3
4922,Clint Eastwood,3,3
4923,Me equivocaría otra vez,4,3
4924,Partiendo la Pana,4,3
4926,Como Camarón,4,3
4927,Te conozco bien,5,3
4928,Feel Good Inc.,3,3
4929,20 de abril,4,3
4930,En Que Estrella Estara,4,3
4931,Lady Madrid,4,3
4932,Sin ti no soy nada,4,3
4937,Love Tonight,3,3
4939,Salsa Boloñesa,5,3
4940,Poquito a Poco,4,3
4945,Voy a Celebrarlo,5,3
4946,Blancs Wu-Tank,5,3
4948,Break My Heart,4,3
4949,La Huerta en el Tragaluz,5,3
4950,Qué Más Pues?,5,3
4952,Llepolies,5,3
4974,Hips Don t Lie (feat. Wyclef Jean),4,3
4976,Sweet Child O  Mine,4,3
4978,"Més likes (feat. Zoo, Lildami)",5,3
4981,Hey Ya!,4,3
4983,Your Song,4,3
4984,Sé lo que hicisteis - 2006 Remastered Version,4,3
4985,Cantando,4,3
4995,Princesas,4,3
4996,Estamos Mal (feat. El Kanka),5,3
4999,Downtown,3,3
5001,You Shook Me All Night Long,4,3
5002,Pa toda la vida (feat. Mozart La Para),5,3
5005,Levitating (feat. DaBaby),4,3
5007,Mamichula - con Nicki Nicole,5,3
5010,Demasiadas Mujeres,5,3
5011,Demasiadas Mujeres,5,3
5012,Los Tontos - Live at NPR s Tiny Desk,5,3
5013,Los Tontos - Live at NPR s Tiny Desk,5,3
5014,Me Maten - Live at NPR s Tiny Desk,5,3
5015,Qué Más Pues?,5,3
5016,Mami,5,3
5017,Mamichula - con Nicki Nicole,5,3
5018,Los Tontos - Live at NPR s Tiny Desk,5,3
5020,Qué Más Pues?,5,3
5021,Mami,5,3
5022,Mamichula - con Nicki Nicole,5,3
5029,Mami,5,3
5031,Your Song,4,3
5033,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5035,Beggin ,4,3
5036,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
5037,Loco,5,3
5038,Los Tontos,5,3
5039,Ingobernable,5,3
5040,Ringui Dingui (con SFDK),5,3
5041,Todo De Ti,5,3
5042,Massa Bé,5,3
5043,good 4 u,5,3
5044,deja vu,5,3
5045,Hey Ya! (feat. Adala) - Roots Sessions III,4,3
5046,Mami,5,3
5047,Mami,5,3
5048,Mamichula - con Nicki Nicole,5,3
5049,Your Song,4,3
5050,Dinero,5,3
5051,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5052,I WANNA BE YOUR SLAVE,4,3
5053,Beggin ,4,3
5055,Dinero,5,3
5056,Carolina - En directo 2000,4,3
5057,Cuídate,4,3
5058,Cuídate,4,3
5059,Caminando por la vida,4,3
5060,Cuídate,4,3
5061,Azul,4,3
5063,Ingobernable,5,3
5064,No Puedo Vivir Sin Ti,2,3
5065,Levitating (feat. DaBaby),4,3
5066,Levitating (feat. DaBaby),4,3
5067,Quemar el Mar,5,3
5068,Estamos Mal (feat. El Kanka),5,3
5069,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5070,Con la luna llena,4,3
5071,Con la luna llena,4,3
5072,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5073,Three Little Birds,3,3
5074,All Star,4,3
5075,She Don t Give a Fo,4,3
5076,La Gente,5,3
5077,Me Maten - Live at NPR s Tiny Desk,5,3
5078,La Madre de Jose,4,3
5079,Adan y Eva,5,3
5080,Knockin  On Heaven s Door,4,3
5081,Insólita y Herética,5,3
5083,"Relax, Take It Easy",4,3
5084,Lady Madrid,4,3
5085,What They Want,4,3
5086,Romeo y Julieta,4,3
5088,Mitad y Mitad (con Najwa),5,3
5089,"I Don t Want to Miss a Thing - From ""Armageddon"" Soundtrack",4,3
5090,Besos,4,3
5091,El Vals del Obrero,4,3
5092,Don t Start Now,4,3
5093,Fuego,4,3
5094,Dame un Minuto,5,3
5096,Numa Numa Yey,5,3
5097,Senderos a Roma,5,3
5098,Hey Ya!,4,3
5099,Sin ti no soy nada,4,3
5100,Sin Culpa (feat.DrefQuila),4,3
5101,La Huerta en el Tragaluz,5,3
5103,Bossanova,4,3
5112,Tal Vez,5,3
5113,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
5115,AM Remix,5,3
5122,Don t Start Now,4,3
5127,Break My Heart,4,3
5128,Good In Bed,4,3
5129,Future Nostalgia,4,3
5131,Boys Will Be Boys,4,3
5133,Don t Start Now,4,3
5136,Physical,4,3
5137,Hallucinate,4,3
5138,Break My Heart,4,3
5140,Future Nostalgia,4,3
5141,Pretty Please,4,3
5142,Boys Will Be Boys,4,3
5143,Love Again,4,3
5145,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
5146,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
5147,Wake Up,5,3
5148,I WANNA BE YOUR SLAVE,4,3
5149,Don t Start Now,4,3
5150,Dinero,5,3
5151,Voy a Celebrarlo,5,3
5152,Vida d oferta,5,3
5153,De bonesh,5,3
5154,deja vu,5,3
5155,Ingobernable,5,3
5156,Break My Heart,4,3
5157,Talismà,5,3
5158,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),5,3
5159,Me Maten - Live at NPR s Tiny Desk,5,3
5162,Mamichula - con Nicki Nicole,5,3
5163,Demasiadas Mujeres,5,3
5164,Los Tontos - Live at NPR s Tiny Desk,5,3
5165,Me Maten - Live at NPR s Tiny Desk,5,3
5166,Qué Más Pues?,5,3
5167,Your Song,4,3
5168,Mamichula - con Nicki Nicole,5,3
5169,Mamichula - con Nicki Nicole,5,3
5170,Mami,5,3
5171,Mami,5,3
5172,Qué Más Pues?,5,3
5173,Mami,5,3
5174,Mamichula - con Nicki Nicole,5,3
5177,Dinero,5,3
5179,I WANNA BE YOUR SLAVE,4,3
5181,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",5,3
5182,Los Tontos,5,3
5183,Dinero,5,3
5184,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5187,Loco,5,3
5194,Mami,5,3
5195,Love Tonight,3,3
5199,Sé lo que hicisteis - 2006 Remastered Version,4,3
5200,La Huerta en el Tragaluz,5,3
5201,Orgullo Banderillero,4,3
5202,A Contracorriente,4,3
5203,SOLO POR VOS,5,3
5204,Purpurina,3,3
5206,como si no importara,4,3
5210,La Huerta en el Tragaluz,5,3
5213,Sin Culpa (feat.DrefQuila),4,3
5214,Buen Viaje,5,3
5215,Senderos a Roma,5,3
5216,Blancs Wu-Tank,5,3
5219,Baja Temporal,5,3
5222,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5232,Sueño de una noche de verano,4,3
5233,A la Sombra de la Sierra,4,3
5240,Adan y Eva,5,3
5241,La casa por el tejado,4,3
5244,El Vals del Obrero,4,3
5246,Con la luna llena,4,3
5248,Tal Vez,5,3
5249,La Huerta en el Tragaluz,5,3
5252,Salsa Boloñesa,5,3
5253,Por la boca vive el pez,4,3
5254,Bossanova,4,3
5255,Esto No Para,5,3
5258,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5260,I m A Believer,4,3
5261,All Star,4,3
5263,Buffalo Soldier,3,3
5265,Levitating (feat. DaBaby),4,3
5271,Dinero,5,3
5275,Caminando por la vida,4,3
5278,Una Lluna a l aigua (feat. Zoo),5,3
5279,"Més likes (feat. Zoo, Lildami)",5,3
5280,Quan Calla la Ciutat,4,3
5281,Vull estar amb tu,4,3
5283,Fill de Maria,5,3
5284,El Cap Per Avall,4,3
5287,"How Far I ll Go - From ""Vaiana""",4,3
5292,7 Days,4,3
5293,Growing Pains,4,3
5295,Ready,4,3
5296,River Of Tears,4,3
5297,Comfortable,4,3
5298,Rooting For You,4,3
5301,Me Maten - Live at NPR s Tiny Desk,5,3
5302,Los Tontos - Live at NPR s Tiny Desk,5,3
5303,Qué Más Pues?,5,3
5304,Mami,5,3
5306,Mamichula - con Nicki Nicole,5,3
5310,Mami,5,3
5312,Mamichula - con Nicki Nicole,5,3
5314,Mami,5,3
5317,Mamichula - con Nicki Nicole,5,3
5318,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5324,"How Far I ll Go - From ""Vaiana""",4,3
5326,Rooting For You,4,3
5367,Benvolgut,3,3
5368,Quina Calitja,5,3
5369,Quina Calitja,5,3
5371,Jo Mai Mai,3,3
5372,Corren,5,3
5373,Tu Fas,4,3
5374,Corbelles,5,3
5375,Barcelona S il·lumina,4,3
5376,Me Sobren Paraules,4,3
5377,Sta guai,5,3
5378,Camins,4,3
5379,Coet,5,3
5380,A Sant Hilari,4,3
5381,Cançó de l aire,5,3
5383,Batega,4,3
5384,Quan tot s enlaira,4,3
5385,Bye bye,5,3
5386,Ulls de Corall,4,3
5389,Ventiladors,5,3
5397,Rockamboleska,4,3
5404,En la que el Bernat se t troba,3,3
5406,Leave a Light On,4,3
5407,La Venda,4,3
5408,Contamíname - Operación Triunfo 2018,3,3
5409,Crazier,5,3
5410,Mami,5,3
5411,Ventiladors,5,3
5412,Mamichula - con Nicki Nicole,5,3
5414,Adventure of a Lifetime,4,3
5415,Me Dijeron,4,3
5416,Petar-ho,5,3
5418,Me Maten - Live at NPR s Tiny Desk,5,3
5419,Qué Más Pues?,5,3
5425,Una Lluna a l aigua (feat. Zoo),5,3
5427,Som foc (feat. Stay Homas),5,3
5428,Out Of Love,4,3
5431,Mami,5,3
5432,Mamichula - con Nicki Nicole,5,3
5433,Your Song,4,3
5438,You Shook Me All Night Long,4,3
5443,En Que Estrella Estara,4,3
5444,Mamichula - con Nicki Nicole,5,3
5446,Qué Más Pues?,5,3
5448,She Don t Give a Fo,4,3
5450,La Madre de Jose,4,3
5451,Mazas y Catapultas,5,3
5453,Los Tontos - Live at NPR s Tiny Desk,5,3
5455,Quemar el Mar,5,3
5458,Pa toda la vida (feat. Mozart La Para),5,3
5460,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",5,3
5463,La flaca,4,3
5469,Your Song,4,3
5488,Quan caminàvem,4,3
5491,Tranquilísimo,5,3
5492,Llepolies,5,3
5494,Love Again,4,3
5495,Finesse - Remix; feat. Cardi B,4,3
5496,24K Magic,4,3
5497,Just the Way You Are,3,3
5499,Count on Me,4,3
5500,Runaway Baby,4,3
5502,When I Was Your Man,4,3
5506,Gimme! Gimme! Gimme! (A Man After Midnight) - From  Mamma Mia!  Original Motion Picture Soundtrack,4,3
5508,La Huerta en el Tragaluz,5,3
5511,como si no importara,4,3
5515,Baja Temporal,5,3
5517,Yemen,5,3
5518,Yemen,5,3
5520,"Marta, Sebas, Guille y los demás",4,3
5521,Eres un temazo,4,3
5523,SOLO POR VOS,5,3
5525,"Més likes (feat. Zoo, Lildami)",5,3
5526,Ringui Dingui (con SFDK),5,3
5527,Mazas y Catapultas,5,3
5528,Tal Vez,5,3
5529,Tranquilísimo,5,3
5530,Tal Vez,5,3
5531,Quemar el Mar,5,3
5533,Do I Wanna Know?,3,3
5534,You Shook Me All Night Long,4,3
5535,Por la boca vive el pez,4,3
5536,All Star,4,3
5538,Me equivocaría otra vez,4,3
5539,Your Song,4,3
5542,La Huerta en el Tragaluz,5,3
5543,She Don t Give a Fo,4,3
5544,Hey Ya!,4,3
5545,como si no importara,4,3
5546,Romeo y Julieta,4,3
5548,Insólita y Herética,5,3
5550,Fuego,4,3
5551,Cuando sale el sol,5,3
5554,Fuego,4,3
5555,El universo sobre mí,4,3
5557,SOLO POR VOS,5,3
5558,La Madre de Jose,4,3
5559,Estiu,5,3
5560,Levitating (feat. DaBaby),4,3
5561,Mazas y Catapultas,5,3
5562,"Marta, Sebas, Guille y los demás",4,3
5563,Con la luna llena,4,3
5564,Un violinista en tu tejado,4,3
5565,Goodline,5,3
5567,Vino Tinto,4,3
5569,Feel Good Inc.,3,3
5572,Voy a Celebrarlo,5,3
5577,Eres un temazo,4,3
5587,El Vals del Obrero,4,3
5595,Tranquilísimo,5,3
5600,Me Maten - Live at NPR s Tiny Desk,5,3
5605,Dinero,5,3
5611,Sin Culpa (feat.DrefQuila),4,3
5616,Sin Culpa (feat.DrefQuila),4,3
5617,SOLO POR VOS,5,3
5619,como si no importara,4,3
5620,Tranquilísimo,5,3
5621,SOLO POR VOS,5,3
5624,Tranquilísimo,5,3
5625,como si no importara,4,3
5626,YaMeFui,5,3
5628,Tranquilísimo,5,3
5629,como si no importara,4,3
5631,SOLO POR VOS,5,3
5633,como si no importara,4,3
5634,YaMeFui,5,3
5635,Demasiadas Mujeres,5,3
5637,Me Maten - Live at NPR s Tiny Desk,5,3
5638,Qué Más Pues?,5,3
5639,Mami,5,3
